Fecha,Contenido,Ubicacion,Servicio,Red_Social
2021-10-22 23:49:03+00:00,"Aunque sientan que este muerto no es de ustedes, seguro es que en algún lugar de Colombia, muchas familias dormirán mejor https://t.co/h8MVKLuoEY","Acacias, Colombia",seguro,Twitter
2021-10-22 23:48:43+00:00,"@GlodeJo07 Seguro estaba borracho, ni te preocupes, puro chairo","México, D.F.",seguro,Twitter
2021-10-22 23:48:11+00:00,@makspelaez Seguro? https://t.co/WiDikH9hej,México,seguro,Twitter
2021-10-22 23:48:01+00:00,"@dsquivel Estoy seguro de que en algún bajón de recalentado me armé algo así, jaja.","Distrito Federal, México",seguro,Twitter
2021-10-22 23:47:59+00:00,"—Vale. Nos quedan cuarenta minutos para conseguir los trajes y llegar al sitio —dijo mientras conducía alocadamente por la ciudad.

—Horacio... ¿Estás seguro de ir a esa boda? —preguntó dudoso mirando al moreno.","Barcelona, España",seguro,Twitter
2021-10-22 23:47:57+00:00,"@Progreseno67 Cuesta mucho asimilar que tenemos a un niño rencoroso de presidente
Seguro de Niño soñó que ser presidente era algo como ser lo más cercano a supermán
Pero debe estar sufriendo mucho, seguro creyó que todo era miel sobre hojuelas y ser presidente era cosa de estar dando órdenes",México DF,seguro,Twitter
2021-10-22 23:47:42+00:00,@bytelord_mex @BizzTheBear @LillyTellez Y donde quedaron a quien le pusieron las vacunas donadas de la moderna.  Seguro se las aplicaron q los de morena y al gobierno de Amlo,Mexico,seguro,Twitter
2021-10-22 23:47:26+00:00,"@Mzavalagc @diputadospan @Mzavalagc Seguro te crees las falsas como tu arengas, te conocemos piltrafa de ser, representas lo mas bajo a que alguien puede llegar, ni un animal llegaria a la porqueria de tu nivel. Solo porque la porqueria de @INEMexico @TEPJF_informa son corruptos estas",Mexico,seguro,Twitter
2021-10-22 23:47:23+00:00,@ChapitoApuestas Son apuestas nada es seguro lo pierdes desde el principio o lo ganas,mexico  grupo premium 1500 ,seguro,Twitter
2021-10-22 23:47:20+00:00,Tu eres mi lugar seguro @Exidax 👑 https://t.co/O4geu2lybZ,México 🇲🇽,seguro,Twitter
2021-10-22 23:47:09+00:00,"Los comedores son áreas donde todo tu personal tiene acceso, por eso con nuestro servicio de desinfección #SID’ex para tu negocio o empresa te ayudamos a que este seguro y libre de virus 

https://t.co/8iNMacmxu4 
#exmicror #salud #sanitizacion #desinfeccion #limpieza https://t.co/95BDQ5TCfL","Queretaro, Mexico",seguro,Twitter
2021-10-22 23:47:03+00:00,"@talikristy Buenas tardes Ingrid, te esperamos por mensaje interno para que juntos revisemos lo que ocurre con la señal, seguro que lo solucionaremos. *Cor 😉 👇 https://t.co/leNdsK3QfO",Colombia,seguro,Twitter
2021-10-22 23:46:59+00:00,@DanielEsPareja @DonIzquierdo_ @mauroaboga1 @AngelicaLozanoC @ElJuliSastoque @Margaritarosadf @VotoPublicoCO @Anticharlatan27 Listo... Para las siguientes q seguro no deja de hacer fakes news está escoria,"Barranquilla, Colombia",seguro,Twitter
2021-10-22 23:45:46+00:00,@mellamoasixd SEGURO Q SI REINONA MERECES SACAR NOTAZA ERES XENIAL,"Galicia, España",seguro,Twitter
2021-10-22 23:45:43+00:00,"@FedexRojas @Carabobo_FC Estoy seguro de que así será. Tu capacidad, conocimientos, experiencia y buenas intenciones son la formula ideal.","León, España",seguro,Twitter
2021-10-22 23:45:32+00:00,"@MinSaludCol Solo blablabla y nada más, hay que tomar medidas para evitar un cuarto pico, la gente anda muy relajada sin ninguna medida de bioseguridad,  si no tan medidas lo más seguro es que nos vuelvan a encerrar, por la inoperancia del gobierno,",Colombia,seguro,Twitter
2021-10-22 23:45:28+00:00,"Una experiencia de las más top que hemos disfrutado hoy en #wowporto , cuant@s habeis hecho una cata de vino? Y... de vino y chocolate?  Workshop en la escuela del vino (vino y chocolate) , una combinación increíble que os sorpenderá seguro!!
@InterfaceSpain #catasdevino #Porto https://t.co/J62rgPgCxC","Galicia, España",seguro,Twitter
2021-10-22 23:45:09+00:00,"Yo se de adonde vengo y para donde voy, de lo que no estoy seguro es si alcanzo a llegar🎶","Santa Marta, Colombia",seguro,Twitter
2021-10-22 23:44:38+00:00,"@MALPICAJA @Francis47481021 @LillyTellez Lo más seguro es que se las regalaron para prueba y este las registro como compradas y el dinero se lo robó, como la información la tienen reservada 5 años","Quintana Roo, México",seguro,Twitter
2021-10-22 23:44:33+00:00,@Alberto_Shaoke Ojalá y ganemos bien como contra el Sharkhtak porque como vaya igualado robo seguro as visto los árbitros que nos ponen son tan imparciales que me quedo pwrprejo Sánchez Martínez cule reconocido en VAR González al cuadrado y solo falta Hernández al cuadrado para rematarnos qmiedo,"Madrid, España",seguro,Twitter
2021-10-22 23:44:14+00:00,"#Opinión | Ni comer en paz puede Petro porque eso de seguro atenta contra el país.
Esta foto la público el senador Fernando Araujo del Centro democrático. ¿Esto que es? ¿Acoso? https://t.co/6CljT3EcFo",Colombia,seguro,Twitter
2021-10-22 23:44:11+00:00,"@iamsel__ Vete a tu centro de salud y coméntalo, seguro que ahí si","Móstoles, España",seguro,Twitter
2021-10-22 23:43:53+00:00,"Que voy este sábado al salón de Granada y tengo que estar a las 6:40 en el bus y servidora no va a dormir porque sino seguro llego tarde y si intento dormir estoy tan nerviosa que seguro que tampoco duermo, y me tengo que poner el cosplay así que BAH! DORMIR ES DE DÉBILES JAJAJAJ https://t.co/sn0lF6N3dF","Cádiz, España",seguro,Twitter
2021-10-22 23:43:38+00:00,@Samu_Gallegista @La_Brujita_Loca @etjjgik @yungboirazz Eso seguro,España,seguro,Twitter
2021-10-22 23:43:14+00:00,@PereiraYPereira Seguro es un bien mueble, Colombia,seguro,Twitter
2021-10-22 23:43:01+00:00,"@zabrockmergius @TheNewRixAcc @LaHienaBlancaOF @filthstein @VicWorldNSFW @rockstars_ale @miss_wolf666 @Iggdrasil9 @Hxppy_Thxughts1 Ami pronto me Funaran, estoy seguro :,v",México ♥️,seguro,Twitter
2021-10-22 23:42:05+00:00,Tendremos diversión durante seis años... el costo seguro lo pagarán los habitantes de Nuevo León. https://t.co/qlWLqqaSOw,México,seguro,Twitter
2021-10-22 23:41:19+00:00,"@marco_minotta Hola Marco, para nosotros es muy importante aclarar esta situación que nos comentas, así que te esperamos por mensaje interno para revisar tu caso puntual, seguro que lo solucionaremos. *Cor 😉 👇 https://t.co/leNdsK3QfO",Colombia,seguro,Twitter
2021-10-22 23:40:54+00:00,Cuando estás seguro de lo que te gusta lo demás no importa!,"Barranquilla, Colombia",seguro,Twitter
2021-10-22 23:40:51+00:00,Un gusto haberla tenido con nosotros para analizar la agenda de Atención a Víctimas y poder reafirmar el compromiso en nuestra labor. Estoy seguro que la visión planteada seguirá rindiendo frutos. https://t.co/Yzsc8dTW4D,"Guadalajara, México",seguro,Twitter
2021-10-22 23:40:50+00:00,"@LydiaGutierrezD Que ricas están seguro que se las dan a probar
#LoveIsInDivinity22O",España,seguro,Twitter
2021-10-22 23:40:46+00:00,@German_garciaM @RolandoGonGa Seguro la mermelada del distrito ayudó un poco,"Bogotá, D.C., Colombia",seguro,Twitter
2021-10-22 23:40:32+00:00,"@yeofresitaa Seguro es por lo del cuadrito sjsjsjsus 

Pusieron a keep at all y esa es la que hizo una gran donación a make a wish para celebrar el cumple de Hong",México,seguro,Twitter
2021-10-22 23:40:28+00:00,Seguro encontrarás la manera 🤭🇪🇸 https://t.co/5CKwUc38mo,"Madrid, España",seguro,Twitter
2021-10-22 23:40:07+00:00,"@Alber_Canarias killo, pélate, seguro que tienes hasta piojos....es una vergüenza tu aspecto","Andalucia, España",seguro,Twitter
2021-10-22 23:39:59+00:00,Pagar el seguro del automóvil. https://t.co/7M40shbYxa,"México, Planeta Vegita",seguro,Twitter
2021-10-22 23:39:56+00:00,"""Si recurrió al truco de matarla y suicidarse, seguro que anda por aquí, quizá deberías tratarlo con él""

Anthony Cooper, el padre del Locke.","Cartagena, España",seguro,Twitter
2021-10-22 23:39:34+00:00,@YO_____MERO @13_iracheta Seguro debe ser falso y espurio como él y su gobierno,"Cuautitlán Izcalli, México",seguro,Twitter
2021-10-22 23:39:27+00:00,@petrogustavo De seguro que si fuera con la fiscalía no haría lo mismo.,colombia,seguro,Twitter
2021-10-22 23:38:30+00:00,@Victordelcg Seguro le pusiste chorizo de burro,"Sonora, México",seguro,Twitter
2021-10-22 23:38:15+00:00,@SaraiOrtegaMilk . Para que me recuerden 1 día antes porque seguro se me olvida y pierdo esa oportunidad 😩,México,seguro,Twitter
2021-10-22 23:38:13+00:00,@ramcord33 Seguro que si. En el canal del Manutd creo,México,seguro,Twitter
2021-10-22 23:38:03+00:00,"@JJDiazMachuca @proreshou @AntaresVazAla Ya cállate gorda el que desprecia a los pobres es tu amo el Kks que por no darle medicamentos a niños y mujeres con cáncer muchos murieron, canceló lis fideicomisos, guarderías, Seguro Popular y todo esto beneficiaba a los pobres, tu amo y ustedes sus títeres son unos hampones.",México,seguro,Twitter
2021-10-22 23:38:02+00:00,"Haz posible que una niña, niño o adolescente que ha perdido el cuidado de su familia crezca acompañado y seguro.
¡Apadrina Ahora! 👦❤️👧
https://t.co/yrxvcf6SPX https://t.co/E9aRxodAtm",México,seguro,Twitter
2021-10-22 23:37:52+00:00,"$HAKA retesteando zona de ATH, subio mucho hoy, es arriesgado entrar, pero mañana tal vez sigue subiendo. De esta no estoy seguro, vengo holdeando de los $0,08. Es un proyectazo y lo veo en $1 pronto, una ficha le pongo, el que no arriesga no gana","Luna, España",seguro,Twitter
2021-10-22 23:37:41+00:00,Lo gracioso que seguro que es un tio virgen que si quiere zumbar tiene que pagar mu triste jajajaj https://t.co/biQ0T8Qmd3,"Barcelona, España",seguro,Twitter
2021-10-22 23:37:17+00:00,"@thierrod 2. Selecciona “Sí” cuando se te pregunte “¿Estás seguro que deseas actualizar tus cuentas?.
¡Listo! Al refrescarse tu pantalla, tus cuentas estarán actualizadas.",Mexico,seguro,Twitter
2021-10-22 23:36:55+00:00,"@PopCol Seguro que sí, por cicatrización.. 😰😰😰",Ciudad de México,seguro,Twitter
2021-10-22 23:36:33+00:00,@JorgeMujicaMX @Infoem Seguro vendrán muchos éxitos y gracias por el apoyo siempre 🤗😘🙏🏻,Mexico,seguro,Twitter
2021-10-22 23:36:17+00:00,@Victor_Izme @LauraOrtizMon Yo no estaría tan seguro... https://t.co/0XcfbbTCRy,"Madrid, España ",seguro,Twitter
2021-10-22 23:35:51+00:00,"@RonaldMontt @AbreyLeon @petrogustavo No creo,en 2022 lo sabremos ;de eso tan Bueno no dan tanto.Sacrificio con gusto?El cuento de Venezuela si existe que ud no crea y manipule 🧠 haciendo creer que pobrecitos fueron por voluntad? El casa bobos del @PactoHistorico mucha 💩y el h2o lejos. No votaré por Petro seguro.","Cali, Colombia",seguro,Twitter
2021-10-22 23:35:45+00:00,Esta noche le parto la cara a alguien 100% seguro,"Sevilla, España",seguro,Twitter
2021-10-22 23:35:16+00:00,@videos_lo Esas morras van a tener una infección de raya severo de seguro,México,seguro,Twitter
2021-10-22 23:35:07+00:00,"""Los amigos, los de verdad, son un seguro de vida""... ♥","Cali, Colombia",seguro,Twitter
2021-10-22 23:35:00+00:00,"En #ElEquipoDeLosPoblanos 🎽 continuamos trabajando del lado de las y los ciudadanos. 

Agradecemos la visita de nuestros amigos de San Miguel Xoxtla, tengan seguro que en equipo construiremos un mejor municipio. https://t.co/qU1NiKCbKS","Puebla, México",seguro,Twitter
2021-10-22 23:34:47+00:00,@RevistaSemana Seguro era  miembro de los @ComunesCoL !!!,Colombia,seguro,Twitter
2021-10-22 23:34:45+00:00,@PMigoya Es cobarde seguro no lo hará!,méxico,seguro,Twitter
2021-10-22 23:34:42+00:00,"La MAFIA DEL PODER tenía tentáculos en el ejecutivo, en el congreso, en la S Corte, en el INE, en Pemex, en universidades, en los fideicomisos, en el deporte, en la ciencia, en las guarderías, en el seguro popular, en las farmacias del
Imss e Issste, tenían podrido todo!",mexico,seguro,Twitter
2021-10-22 23:34:07+00:00,@AAlobay Si es contigo seguro ♥️,"Valladolid, España",seguro,Twitter
2021-10-22 23:34:01+00:00,"Mi profesora: De seguro ustedes conocen a esa persona que tiene una letra que no la lee ni Dios.

Profe, esa persona soy yo😂🤭",Colombiana,seguro,Twitter
2021-10-22 23:33:50+00:00,@GustavoBolivar Seguro que no ha robado a nadie? Entonces qué es deber plata y no pagar?,"Cali, Colombia",seguro,Twitter
2021-10-22 23:31:43+00:00,@BeettsyA De seguro ya lo sabe,"Sonora, México",seguro,Twitter
2021-10-22 23:30:00+00:00,"Para un regreso seguro a las escuelas es muy importante el filtro familiar antes de salir de casa. Práctica las 5H’s. ¡Protégete, salva tu vida! #VigilantesDeLaSalud https://t.co/4Y78s03IIA","Hidalgo, México",seguro,Twitter
2021-10-22 23:30:00+00:00,"#Lee algunas de mis 11 #Novelas. Seguro que te divertirás, sentirás, sufrirás, te reirás…
https://t.co/Ok6a5iFFmm","O Porriño, España",seguro,Twitter
2021-10-22 23:29:35+00:00,"@cokelas777 @Gab10AC Jaja de seguro apostaste tus 50 pesotes, y te ardió el culo de perderlos!! Jajaja pobre idiota","Cuernavaca, Morelos, Mexico",seguro,Twitter
2021-10-22 23:29:27+00:00,Ummmm.!!!! No estoy tan seguro https://t.co/jCX1pI4pSm,"Bogotá, D.C., Colombia",seguro,Twitter
2021-10-22 23:28:40+00:00,@RondonHuver Seguro es una prueba de la vida,"Cali, Colombia",seguro,Twitter
2021-10-22 23:28:16+00:00,@carrion_maje @pjohnlocke Esto es increíble. Seguro que votan no por ser Vox quien propone.,"Barcelona, España",seguro,Twitter
2021-10-22 23:28:08+00:00,"@meza1098 @HildaCav @marthadebayle Les mando la receta y seguro la amiga Zavala se le quitaría lo amargado y juzgadora haciéndole de Dios. Amiga tranqui y come este pan esta muy rico, relájate, y ni menciones al anticristo, nada que ver con esto, de la recte  los pasos los pueden buscar en thermomix en YouTube https://t.co/MwAg8DRjmj",México,seguro,Twitter
2021-10-22 23:28:05+00:00,“Seguro que vas a hípica” Joder una apuñalada dolía menos,"Valencia, España",seguro,Twitter
2021-10-22 23:27:21+00:00,@NachoRgz @ChumelTorres @CarlosLoret Seguro tiene mas que tu,mexico d.f.,seguro,Twitter
2021-10-22 23:27:18+00:00,"Mucho éxito a Eduard Sarmiento, hemos compartido luchas durante estos años, se de su trabajo por la comunidad y estoy seguro que su candidatura le vendrá muy bien al Pacto Histórico en Cundinamarca https://t.co/YVGkLsthVy","Zipaquirá, Colombia",seguro,Twitter
2021-10-22 23:25:40+00:00,"Casa María Hostal es un lugar acogedor, cómodo, seguro e ideal para el viajero que busca la convivencia con gente de todo el mundo. Ubicado en el corazón de la Ciudad de México, contamos con los servicios e instalaciones necesarias para hacer amigos. https://t.co/hQfwCKg8Cp",Ciudad de México ,seguro,Twitter
2021-10-22 23:25:16+00:00,@ToscaniDaniel Seguro que esa es la única solución al problema?,España,seguro,Twitter
2021-10-22 23:25:02+00:00,"Si llegase al TEDH tu caso con la empleada del hogar sin contrato y sin seguro iban a alucinar... ""Mira los políticos españoles... Que cabrones!"" https://t.co/jNX0eCU5pZ",España,seguro,Twitter
2021-10-22 23:24:57+00:00,"@okdiario A ver, ¿habéis investigado quién está detrás de la manifa de estas moras? Porque seguro que ellas solitas no se han organizado tan bien.","Cataluña, España",seguro,Twitter
2021-10-22 23:24:45+00:00,@claulauxx 3 seguro q todo me va bien 😎,"Murcia, España",seguro,Twitter
2021-10-22 23:24:08+00:00,"@lavazzagroup @ItalyExpo2020 @expo2020dubai @crassociati Estoy seguro que Yolanda lo sabrá llevar con inteligencia, prudencia y firmeza. Mi apoyo sin reservas","Comunidad de Madrid, España",seguro,Twitter
2021-10-22 23:23:48+00:00,"Qué casualidad que ante la supuesta encuesta de Revocación de mandato, se le dé la bienvenida nuevamente a Evo Morales. Seguro viene a dar las lecciones al KKS de como responder al País de acuerdo a la experiencia de Don Evo de reelegirse.","Mexico, D.F.",seguro,Twitter
2021-10-22 23:23:13+00:00,"@retinamexico Estamos al pendiente, seguro muchos querrán comprar chocolate virtual 😉",México,seguro,Twitter
2021-10-22 23:23:10+00:00,"@fri_ota A darle duro , seguro lo haces genial",españa,seguro,Twitter
2021-10-22 23:23:06+00:00,"@CancinoAbog No busque lejos, de seguro es uno de los que tiene cerquita de usted, de esos, se puede esperar hasta un atentado con falsa bandera.",el caribe colombiano.,seguro,Twitter
2021-10-22 23:23:01+00:00,"@SoloUnLunatico Eso es!!!💞😂😂👏👏👍👍
Algo bueno, seguro 🤪😅","Ferrol, España",seguro,Twitter
2021-10-22 23:22:12+00:00,"Hasta donde llega la irresponsabilidad de los mal llamados ""influencers"" normalizando y tomando como burla algo que debe tomarse en serio. Tomar pastillas postday seguido no es sano y no debe hacerse. Hasta donde se lo seguro es max 2 veces AL AÑO. Que ganas de desinformar https://t.co/YgSq2gZqm4",Colombia,seguro,Twitter
